2026-05-16 21:38:22 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 00:53:56 - INFO - epoch-58, train_loss-0.3130, train_rmse-0.5595, valid_rmse-0.6687, valid_pr-0.8241
2026-05-17 00:56:46 - INFO - epoch-59, train_loss-0.3090, train_rmse-0.5559, valid_rmse-0.6644, valid_pr-0.8246
2026-05-17 00:59:36 - INFO - epoch-60, train_loss-0.3063, train_rmse-0.5535, valid_rmse-0.6766, valid_pr-0.8195
2026-05-17 01:02:26 - INFO - epoch-61, train_loss-0.3051, train_rmse-0.5523, valid_rmse-0.6969, valid_pr-0.8192
2026-05-17 01:05:18 - INFO - epoch-62, train_loss-0.3039, train_rmse-0.5512, valid_rmse-0.6672, valid_pr-0.8218
2026-05-17 01:08:16 - INFO - epoch-63, train_loss-0.3020, train_rmse-0.5495, valid_rmse-0.6734, valid_pr-0.8197
2026-05-17 01:11:12 - INFO - epoch-64, train_loss-0.3000, train_rmse-0.5477, valid_rmse-0.6688, valid_pr-0.8236
2026-05-17 01:14:07 - INFO - epoch-65, train_loss-0.2968, train_rmse-0.5448, valid_rmse-0.6650, valid_pr-0.8236
2026-05-17 01:17:01 - INFO - epoch-66, train_loss-0.2965, train_rmse-0.5445, valid_rmse-0.6791, valid_pr-0.8173
2026-05-17 01:19:53 - INFO - epoch-67, train_loss-0.2956, train_rmse-0.5437, valid_rmse-0.6716, valid_pr-0.8183
2026-05-17 01:22:48 - INFO - epoch-68, train_loss-0.2946, train_rmse-0.5428, valid_rmse-0.6686, valid_pr-0.8236
2026-05-17 01:25:43 - INFO - epoch-69, train_loss-0.2895, train_rmse-0.5381, valid_rmse-0.6755, valid_pr-0.8264
2026-05-17 01:28:36 - INFO - epoch-70, train_loss-0.2891, train_rmse-0.5377, valid_rmse-0.6799, valid_pr-0.8212
2026-05-17 01:31:27 - INFO - epoch-71, train_loss-0.2855, train_rmse-0.5343, valid_rmse-0.6670, valid_pr-0.8223
2026-05-17 01:34:17 - INFO - epoch-72, train_loss-0.2865, train_rmse-0.5353, valid_rmse-0.6619, valid_pr-0.8268
2026-05-17 01:37:09 - INFO - epoch-73, train_loss-0.2863, train_rmse-0.5351, valid_rmse-0.6769, valid_pr-0.8191
2026-05-17 01:40:00 - INFO - epoch-74, train_loss-0.2835, train_rmse-0.5325, valid_rmse-0.6689, valid_pr-0.8250
2026-05-17 01:42:51 - INFO - epoch-75, train_loss-0.2834, train_rmse-0.5323, valid_rmse-0.6700, valid_pr-0.8225
2026-05-17 01:45:41 - INFO - epoch-76, train_loss-0.2777, train_rmse-0.5270, valid_rmse-0.6677, valid_pr-0.8221
